date,code,volume
20260704,2015,304899.0
20260704,2017,813034.0
20260704,2020,362254.0
20260704,2022,1255233.0
20260704,2023,2747609.0
20260704,2024,15111.0
20260704,2025,805831.0
20260704,2027,7403959.0
20260704,2028,173948.0
20260704,2029,179037.0
20260704,2030,1583940.0
20260704,2031,1008064.0
20260704,2032,655009.0
20260704,2033,442231.0
20260704,2034,2089852.0
20260704,2038,796507.0
20260704,2049,3052491.0
20260704,2059,393292.0
20260704,2062,337761.0
20260704,2069,165616.0
20260704,2072,757363.0
20260704,2101,3856634.0
20260704,2102,601549.0
20260704,2103,20839602.0
20260704,2104,10708397.0
20260704,2105,28053924.0
20260704,2106,1668694.0
20260704,2107,582996.0
20260704,2108,3232071.0
20260704,2109,619001.0
20260704,2114,164745.0
20260704,2115,63540.0
20260704,2201,7700167.0
20260704,2204,1375886.0
20260704,2206,2736810.0
20260704,2207,326673.0
20260704,2208,19252042.0
20260704,2211,840538.0
20260704,2227,53748.0
20260704,2228,174792.0
20260704,2231,5817603.0
20260704,2233,2105472.0
20260704,2236,2157207.0
20260704,2239,245526.0
20260704,2241,1784756.0
20260704,2243,402619.0
20260704,2247,43416.0
20260704,2248,103550.0
20260704,2250,1850370.0
20260704,2254,12000.0
20260704,2258,554563.0
20260704,2301,16966533.0
20260704,2302,17542599.0
20260704,2303,75996283.0
20260704,2305,1195680.0
20260704,2308,15207642.0
20260704,2312,15722884.0
20260704,2313,31704560.0
20260704,2314,113261.0
20260704,2316,1051419.0
20260704,2317,51008242.0
20260704,2321,1407.0
20260704,2323,18200947.0
20260704,2324,38900932.0
20260704,2327,44635306.0
20260704,2328,4501533.0
20260704,2329,3472328.0
20260704,2330,32905868.0
20260704,2331,2550127.0
20260704,2332,30087976.0
20260704,2337,52691353.0
20260704,2338,2392461.0
20260704,2340,11939875.0
20260704,2342,3548609.0
20260704,2344,141900944.0
20260704,2345,3021446.0
20260704,2347,9298920.0
20260704,2348,1606325.0
20260704,2348A,62030.0
20260704,2349,3121849.0
20260704,2351,4026842.0
20260704,2352,22936205.0
20260704,2353,29668380.0
20260704,2354,3148033.0
20260704,2355,3265968.0
20260704,2356,23294584.0
20260704,2357,3325491.0
20260704,2359,13496736.0
20260704,2360,1658208.0
20260704,2362,1061546.0
20260704,2363,13028756.0
20260704,2364,138916.0
20260704,2365,4897061.0
20260704,2367,8327650.0
20260704,2368,5700146.0
20260704,2369,8202188.0
20260704,2371,14385920.0
20260704,2373,296271.0
20260704,2374,4138727.0
20260704,2375,30837798.0
20260704,2376,3839419.0
20260704,2377,9407332.0
20260704,2379,4479098.0
20260704,2380,182256.0
20260704,2382,13135151.0
20260704,2383,3177228.0
20260704,2385,6185828.0
20260704,2387,835988.0
20260704,2388,2549956.0
20260704,2390,3896133.0
